时间	播放量	追番人数	弹幕总数	评分	评分人数
2019-11-10 03:01:44	31764082	1648012	1075217	9.8	30031
2019-11-10 04:01:58	31765516	1648078	1075234	9.8	30033
2019-11-10 05:02:14	31766376	1648108	1075264	9.8	30033
2019-11-10 06:02:31	31766811	1648125	1075271	9.8	30033
2019-11-10 07:02:48	31767165	1648135	1075275	9.8	30033
2019-11-10 08:03:04	31767571	1648151	1075281	9.8	30033
2019-11-10 09:03:24	31768313	1648179	1075292	9.8	30033
2019-11-10 10:03:40	31769576	1648256	1075314	9.8	30033
2019-11-10 11:04:01	31771315	1648356	1075363	9.8	30033
2019-11-10 12:04:15	31773484	1648453	1075412	9.8	30036
2019-11-10 13:04:30	31775964	1648549	1075495	9.8	30036
2019-11-10 14:04:50	31779141	1648679	1075585	9.8	30039
2019-11-10 15:05:04	31782082	1648790	1075675	9.8	30041
2019-11-10 16:05:24	31784645	1648888	1075734	9.8	30041
2019-11-10 17:05:41	31787005	1648992	1075797	9.8	30042
2019-11-10 18:06:02	31789582	1649094	1075857	9.8	30042
2019-11-10 19:06:24	31792167	1649203	1075918	9.8	30042
2019-11-10 20:06:45	31794731	1649319	1075948	9.8	30043
2019-11-10 21:07:07	31797297	1649428	1076030	9.8	30045
2019-11-10 22:07:20	31799487	1649536	1076117	9.8	30047
2019-11-10 23:07:34	31801859	1649660	1076220	9.8	30048
2019-11-11 00:07:55	31804611	1649796	1076313	9.8	30048
2019-11-11 01:08:09	31807054	1649911	1076356	9.8	30055
2019-11-11 02:08:29	31809069	1649976	1076420	9.8	30056
2019-11-11 03:08:50	31810550	1650033	1076463	9.8	30056
2019-11-11 04:09:10	31811419	1650051	1076467	9.8	30057
2019-11-11 05:09:27	31812006	1650065	1076477	9.8	30057
2019-11-11 06:09:45	31812408	1650076	1076485	9.8	30059
2019-11-11 07:10:00	31812702	1650083	1076488	9.8	30059
2019-11-11 08:10:18	31813074	1650099	1076491	9.8	30059
2019-11-11 09:10:32	31813553	1650113	1076502	9.8	30059
2019-11-11 10:10:54	31814095	1650135	1076505	9.8	30059
2019-11-11 11:11:07	31814869	1650170	1076517	9.8	30059
2019-11-11 12:11:21	31815838	1650203	1076539	9.8	30059
2019-11-11 13:11:37	31817059	1650251	1076559	9.8	30060
2019-11-11 14:11:58	31819308	1650340	1076626	9.8	30062
2019-11-11 15:12:13	31820879	1650400	1076669	9.8	30062
2019-11-11 16:12:35	31822012	1650448	1076685	9.8	30062
2019-11-11 17:12:51	31823173	1650500	1076698	9.8	30062
2019-11-11 18:13:13	31824468	1650565	1076723	9.8	30063
2019-11-11 19:13:28	31826182	1650633	1076760	9.8	30064
2019-11-11 20:13:42	31828147	1650721	1076791	9.8	30068
2019-11-11 21:14:02	31830101	1650810	1076815	9.8	30071
2019-11-11 22:14:19	31832172	1650885	1076849	9.8	30072
2019-11-11 23:14:36	31834964	1650994	1076923	9.8	30073
2019-11-12 00:14:56	31838218	1651128	1077004	9.8	30073
2019-11-12 01:15:10	31841213	1651255	1077071	9.8	30075
2019-11-12 02:15:32	31843581	1651347	1077110	9.8	30075
2019-11-12 03:15:49	31844839	1651388	1077144	9.8	30078
2019-11-12 04:16:11	31845527	1651418	1077160	9.8	30080
2019-11-12 05:16:30	31846022	1651429	1077166	9.8	30082
2019-11-12 06:16:50	31846325	1651433	1077196	9.8	30082
2019-11-12 07:17:06	31846650	1651443	1077199	9.8	30082
2019-11-12 08:17:28	31847063	1651458	1077203	9.8	30082
2019-11-12 09:17:43	31847567	1651474	1077215	9.8	30083
2019-11-12 10:18:01	31848290	1651509	1077222	9.8	30083
2019-11-12 11:18:23	31849063	1651542	1077239	9.8	30083
2019-11-12 12:18:42	31850075	1651593	1077269	9.8	30083
2019-11-12 13:18:58	31851636	1651645	1077293	9.8	30083
2019-11-12 14:19:14	31854148	1651738	1077334	9.8	30088
2019-11-12 15:19:31	31855662	1651795	1077389	9.8	30088
2019-11-12 16:19:50	31856755	1651827	1077401	9.8	30090
2019-11-12 17:20:05	31857965	1651865	1077428	9.8	30091
2019-11-12 18:20:27	31859382	1651911	1077446	9.8	30092
2019-11-12 19:20:43	31861366	1651993	1077491	9.8	30093
2019-11-12 20:21:04	31863454	1652083	1077544	9.8	30096
2019-11-12 21:21:25	31865608	1652197	1077618	9.8	30097
2019-11-12 22:21:40	31867974	1652299	1077670	9.8	30101
2019-11-12 23:21:55	31870706	1652440	1077728	9.8	30103
2019-11-13 00:22:13	31874230	1652574	1077797	9.8	30103
2019-11-13 01:22:34	31877438	1652707	1077867	9.8	30108
2019-11-13 02:22:51	31879527	1652809	1077926	9.8	30108
2019-11-13 03:23:10	31880716	1652854	1077957	9.8	30109
2019-11-13 04:23:25	31881417	1652876	1077982	9.8	30112
2019-11-13 05:23:39	31881862	1652892	1077993	9.8	30113
2019-11-13 06:24:01	31882189	1652899	1077998	9.8	30113
2019-11-13 07:24:14	31882474	1652907	1078003	9.8	30113
2019-11-13 08:24:31	31882856	1652933	1078009	9.8	30113
2019-11-13 09:24:50	31883380	1652950	1078016	9.8	30113
2019-11-13 10:33:40	31884307	1652994	1078039	9.8	30114
2019-11-13 11:33:55	31885249	1653049	1078054	9.8	30115
2019-11-13 12:34:17	31886429	1653094	1078079	9.8	30115
2019-11-13 13:34:38	31888416	1653144	1078130	9.8	30115
2019-11-13 14:34:55	31890600	1653225	1078169	9.8	30117
2019-11-13 15:35:15	31892016	1653282	1078198	9.8	30117
2019-11-13 16:35:30	31893239	1653323	1078232	9.8	30120
2019-11-13 17:35:54	31894335	1653364	1078266	9.8	30120
2019-11-13 18:37:11	31895724	1653425	1078297	9.8	30121
2019-11-13 19:37:29	31897515	1653492	1078335	9.8	30124
2019-11-13 20:37:46	31899397	1653579	1078362	9.8	30125
2019-11-13 21:38:28	31901371	1653660	1078411	9.8	30127
2019-11-13 22:38:45	31903551	1653757	1078473	9.8	30127
2019-11-13 23:39:07	31906542	1653891	1078568	9.8	30132
2019-11-14 00:39:30	31909380	1654010	1078654	9.8	30135
2019-11-14 01:39:52	31911948	1654123	1078697	9.8	30136
2019-11-14 02:40:09	31913681	1654185	1078723	9.8	30137
2019-11-14 03:40:37	31914657	1654229	1078750	9.8	30138
2019-11-14 04:40:51	31915142	1654237	1078758	9.8	30138
2019-11-14 05:41:06	31915469	1654243	1078759	9.8	30138
2019-11-14 06:41:22	31915730	1654250	1078764	9.8	30139
2019-11-14 07:43:19	31916041	1654260	1078767	9.8	30141
2019-11-14 08:43:43	31916493	1654270	1078771	9.8	30141
2019-11-14 09:44:02	31917028	1654294	1078785	9.8	30141
2019-11-14 10:44:19	31917677	1654331	1078791	9.8	30141
2019-11-14 11:44:33	31918470	1654375	1078804	9.8	30141
2019-11-14 12:44:48	31919464	1654411	1078816	9.8	30141
2019-11-14 13:45:04	31921151	1654473	1078842	9.8	30142
2019-11-14 14:45:23	31922864	1654558	1078881	9.8	30145
2019-11-14 15:45:52	31923971	1654608	1078900	9.8	30145
2019-11-14 16:46:11	31924961	1654659	1078911	9.8	30145
2019-11-14 17:46:32	31926141	1654700	1078930	9.8	30145
2019-11-14 18:46:52	31927520	1654748	1078972	9.8	30147
2019-11-14 19:47:09	31929394	1654833	1079008	9.8	30147
2019-11-14 22:53:36	31935705	1655104	1079188	9.8	30150
2019-11-14 23:53:54	31938462	1655224	1079245	9.8	30157
2019-11-15 00:54:09	31941294	1655333	1079316	9.8	30159
2019-11-15 01:54:32	31943496	1655434	1079366	9.8	30159
2019-11-15 02:54:41	31945002	1655484	1079382	9.8	30160
2019-11-15 03:54:57	31945864	1655508	1079409	9.8	30160
2019-11-15 04:55:07	31946286	1655526	1079421	9.8	30160
2019-11-15 05:55:22	31946611	1655542	1079435	9.8	30160
2019-11-15 06:55:45	31946881	1655551	1079438	9.8	30160
2019-11-15 07:55:54	31947167	1655562	1079439	9.8	30160
2019-11-15 08:56:53	31947677	1655584	1079445	9.8	30160
2019-11-15 09:57:48	31948283	1655613	1079446	9.8	30160
2019-11-15 10:57:59	31948991	1655650	1079457	9.8	30161
2019-11-15 11:58:09	31949971	1655686	1079472	9.8	30161
2019-11-15 12:58:28	31951044	1655718	1079489	9.8	30162
2019-11-15 13:38:54	31952336	1655757	1079508	9.8	30162
2019-11-15 14:39:03	31954273	1655850	1079543	9.8	30164
2019-11-15 15:39:16	31955510	1655908	1079576	9.8	30164
2019-11-15 16:39:30	31956635	1655955	1079593	9.8	30166
2019-11-15 17:39:47	31957874	1655998	1079658	9.8	30166
2019-11-15 18:39:58	31959354	1656087	1079715	9.8	30166
2019-11-15 19:40:05	31961242	1656197	1079793	9.8	30168
2019-11-15 20:40:20	31963229	1656287	1079831	9.8	30171
2019-11-15 21:40:35	31965367	1656377	1079882	9.8	30177
2019-11-15 22:40:51	31967644	1656483	1079927	9.8	30178
2019-11-15 23:43:32	31970602	1656609	1079998	9.8	30180
2019-11-16 00:43:46	31973599	1656718	1080084	9.8	30183
2019-11-16 01:43:54	31976474	1656825	1080131	9.8	30185
2019-11-16 02:44:02	31978416	1656913	1080159	9.8	30186
2019-11-16 03:44:11	31979629	1656964	1080170	9.8	30187
2019-11-16 04:44:21	31980343	1656988	1080184	9.8	30190
2019-11-16 05:44:33	31980771	1657002	1080197	9.8	30192
2019-11-16 06:44:48	31981082	1657015	1080200	9.8	30192
2019-11-16 07:44:55	31981384	1657030	1080206	9.8	30192
2019-11-16 08:45:04	31981917	1657062	1080215	9.8	30192
2019-11-16 09:45:12	31982748	1657089	1080237	9.8	30192
2019-11-16 10:45:30	31984019	1657148	1080267	9.8	30193
2019-11-16 11:45:42	31985571	1657191	1080306	9.8	30193
2019-11-16 12:45:52	31987424	1657273	1080333	9.8	30197
2019-11-16 13:48:05	31989775	1657366	1080401	9.8	30199
2019-11-16 14:48:25	31992165	1657462	1080485	9.8	30203
2019-11-16 15:48:36	31994270	1657542	1080530	9.8	30203
2019-11-16 16:48:43	31996245	1657629	1080560	9.8	30206
2019-11-16 17:48:58	31998273	1657721	1080601	9.8	30206
2019-11-16 18:49:09	32000487	1657820	1080674	9.8	30208
2019-11-16 19:49:31	32002922	1657909	1080753	9.8	30212
2019-11-16 20:49:44	32005366	1658020	1080833	9.8	30213
2019-11-16 21:49:54	32007846	1658132	1080885	9.8	30216
2019-11-16 22:50:06	32010613	1658263	1080970	9.8	30216
2019-11-16 23:50:14	32013902	1658425	1081048	9.8	30221
2019-11-17 00:50:26	32017403	1658573	1081144	9.8	30223
2019-11-17 01:50:38	32020322	1658709	1081221	9.8	30223
2019-11-17 02:50:52	32022490	1658806	1081265	9.8	30227
2019-11-17 03:51:02	32024016	1658866	1081316	9.8	30227
2019-11-17 04:51:13	32024923	1658908	1081328	9.8	30230
2019-11-17 05:51:23	32025465	1658920	1081338	9.8	30230
2019-11-17 06:51:33	32025815	1658930	1081339	9.8	30231
2019-11-17 07:51:40	32026157	1658948	1081343	9.8	30231
2019-11-17 08:51:51	32026676	1658969	1081347	9.8	30232
2019-11-17 09:52:01	32027751	1659016	1081368	9.8	30232
2019-11-17 10:52:15	32029169	1659079	1081411	9.8	30233
2019-11-17 11:52:24	32031010	1659141	1081444	9.8	30233
2019-11-17 12:52:31	32033235	1659258	1081506	9.8	30234
2019-11-17 13:52:38	32035987	1659377	1081571	9.8	30234
2019-11-17 14:52:50	32038661	1659482	1081641	9.8	30235
2019-11-17 15:58:25	32041432	1659595	1081698	9.8	30242
2019-11-17 16:58:41	32043997	1659702	1081748	9.8	30242
2019-11-17 17:58:54	32046197	1659817	1081802	9.8	30243
2019-11-17 18:59:16	32048854	1659894	1081867	9.8	30244
2019-11-17 19:59:29	32051411	1659953	1081914	9.8	30247
2019-11-17 20:59:40	32053618	1660026	1081981	9.8	30250
2019-11-17 21:59:50	32056103	1660105	1082063	9.8	30252
2019-11-17 23:00:07	32058937	1660198	1082146	9.8	30256
2019-11-18 00:00:18	32062186	1660333	1082265	9.8	30256
2019-11-18 01:00:26	32065579	1660482	1082348	9.8	30258
2019-11-18 02:00:33	32068014	1660573	1082413	9.8	30261
2019-11-18 03:00:46	32069484	1660626	1082449	9.8	30262
2019-11-18 04:01:02	32070394	1660650	1082487	9.8	30263
2019-11-18 05:01:23	32070894	1660664	1082497	9.8	30263
2019-11-18 06:01:38	32071203	1660676	1082503	9.8	30264
2019-11-18 07:01:50	32071405	1660682	1082504	9.8	30264
2019-11-18 08:02:02	32071724	1660697	1082509	9.8	30264
2019-11-18 09:03:31	32072167	1660722	1082515	9.8	30264
2019-11-18 10:03:38	32072776	1660742	1082518	9.8	30264
2019-11-18 11:03:46	32073570	1660782	1082529	9.8	30264
2019-11-18 12:03:59	32074473	1660817	1082530	9.8	30265
2019-11-18 13:04:11	32075616	1660853	1082550	9.8	30265
2019-11-18 14:04:20	32077694	1660913	1082580	9.8	30266
2019-11-18 15:04:34	32079333	1660975	1082605	9.8	30266
2019-11-18 16:04:45	32080437	1661021	1082630	9.8	30273
2019-11-18 17:05:04	32081510	1661063	1082650	9.8	30274
2019-11-18 18:05:23	32082796	1661110	1082671	9.8	30276
2019-11-18 19:05:33	32084461	1661179	1082720	9.8	30276
2019-11-18 20:05:40	32086409	1661276	1082766	9.8	30276
2019-11-18 21:05:49	32088446	1661349	1082808	9.8	30276
2019-11-18 22:06:02	32090638	1661452	1082846	9.8	30278
2019-11-18 23:06:18	32093514	1661591	1082891	9.8	30280
2019-11-19 00:06:28	32096931	1661770	1082974	9.8	30282
2019-11-19 01:06:37	32100380	1661970	1083065	9.8	30285
2019-11-19 02:06:49	32102949	1662097	1083125	9.8	30285
2019-11-19 03:07:03	32104431	1662168	1083155	9.8	30285
2019-11-19 04:07:21	32105359	1662212	1083172	9.8	30285
2019-11-19 05:07:33	32105969	1662239	1083181	9.8	30285
2019-11-19 06:07:42	32106322	1662249	1083188	9.8	30290
2019-11-19 07:07:52	32106631	1662258	1083190	9.8	30290
2019-11-19 08:08:00	32107056	1662273	1083191	9.8	30290
2019-11-19 09:08:09	32107606	1662319	1083199	9.8	30291
2019-11-19 10:08:16	32108331	1662377	1083206	9.8	30291
2019-11-19 11:08:30	32109223	1662443	1083223	9.8	30292
2019-11-19 12:08:38	32110392	1662502	1083234	9.8	30292
2019-11-19 13:08:52	32111814	1662588	1083244	9.8	30294
2019-11-19 14:09:06	32114285	1662743	1083286	9.8	30294
2019-11-19 15:09:32	32116098	1662872	1083330	9.8	30294
2019-11-19 16:09:45	32117598	1662990	1083354	9.8	30300
2019-11-19 17:09:59	32118919	1663081	1083382	9.8	30300
2019-11-19 18:10:13	32120402	1663171	1083411	9.8	30300
2019-11-19 19:10:30	32122374	1663305	1083446	9.8	30301
2019-11-19 20:10:41	32124733	1663472	1083492	9.8	30303
2019-11-19 21:10:54	32126981	1663625	1083536	9.8	30305
2019-11-19 22:11:19	32129378	1663767	1083575	9.8	30307
2019-11-19 23:11:29	32132337	1663983	1083635	9.8	30307
2019-11-20 00:11:42	32136123	1664247	1083726	9.8	30312
2019-11-20 01:11:57	32140268	1664552	1083820	9.8	30312
2019-11-20 02:12:11	32142974	1664722	1083864	9.8	30320
2019-11-20 03:12:19	32144629	1664807	1083906	9.8	30320
2019-11-20 04:12:30	32145539	1664854	1083927	9.8	30320
2019-11-20 05:12:37	32146092	1664870	1083952	9.8	30320
2019-11-20 06:12:52	32146438	1664883	1083963	9.8	30320
2019-11-20 07:13:12	32146793	1664896	1083970	9.8	30320
2019-11-20 08:16:21	32147318	1664921	1083981	9.8	30321
2019-11-20 09:16:32	32147995	1664969	1083993	9.8	30322
2019-11-20 10:16:42	32148865	1665027	1084004	9.8	30322
2019-11-20 11:16:52	32149904	1665093	1084016	9.8	30322
2019-11-20 12:16:59	32151156	1665174	1084044	9.8	30322
2019-11-20 13:17:08	32153032	1665274	1084063	9.8	30326
2019-11-20 14:17:32	32156053	1665507	1084105	9.8	30327
2019-11-20 15:17:44	32158019	1665616	1084131	9.8	30330
2019-11-20 16:17:58	32159502	1665706	1084169	9.8	30332
2019-11-20 17:18:15	32160836	1665790	1084203	9.8	30334
2019-11-20 18:18:25	32162456	1665879	1084234	9.8	30335
2019-11-20 19:18:33	32164603	1665985	1084286	9.8	30335
2019-11-20 20:18:41	32166982	1666102	1084348	9.8	30337
2019-11-20 21:19:07	32169309	1666237	1084404	9.8	30343
2019-11-20 22:19:20	32172001	1666403	1084459	9.8	30346
2019-11-20 23:19:29	32175340	1666572	1084555	9.8	30347
2019-11-21 00:19:37	32179101	1666804	1084605	9.8	30347
2019-11-21 01:19:49	32182528	1666993	1084685	9.8	30347
2019-11-21 02:20:00	32184840	1667113	1084712	9.8	30349
2019-11-21 03:20:17	32186132	1667167	1084724	9.8	30350
2019-11-21 04:20:29	32186922	1667194	1084734	9.8	30351
2019-11-21 05:22:20	32187368	1667210	1084738	9.8	30352
2019-11-21 06:22:36	32187671	1667219	1084742	9.8	30353
2019-11-21 07:22:49	32187929	1667231	1084746	9.8	30353
2019-11-21 08:23:04	32188299	1667254	1084753	9.8	30353
2019-11-21 09:23:25	32188810	1667277	1084761	9.8	30353
2019-11-21 10:23:42	32189589	1667323	1084773	9.8	30353
2019-11-21 11:23:50	32190497	1667378	1084787	9.8	30354
2019-11-21 12:24:07	32191693	1667441	1084809	9.8	30354
2019-11-21 13:24:24	32193263	1667528	1084837	9.8	30354
2019-11-21 14:24:41	32195380	1667644	1084893	9.8	30354
2019-11-21 15:24:58	32196928	1667704	1084923	9.8	30356
2019-11-21 16:25:07	32198198	1667742	1084952	9.8	30356
2019-11-21 17:25:27	32199414	1667797	1084967	9.8	30356
2019-11-21 18:25:40	32200804	1667855	1084987	9.8	30357
2019-11-21 19:25:51	32202725	1667945	1085046	9.8	30357
2019-11-21 20:28:00	32204791	1668028	1085117	9.8	30358
2019-11-21 21:28:11	32206774	1668113	1085171	9.8	30360
2019-11-21 22:28:22	32208871	1668223	1085209	9.8	30361
2019-11-21 23:28:39	32211466	1668348	1085279	9.8	30363
2019-11-22 00:29:06	32214672	1668498	1085398	9.8	30367
2019-11-22 01:29:29	32217591	1668603	1085462	9.8	30370
2019-11-22 02:29:42	32219634	1668671	1085497	9.8	30372
2019-11-22 03:29:55	32220846	1668718	1085515	9.8	30373
2019-11-22 04:32:07	32221556	1668748	1085522	9.8	30374
2019-11-22 05:33:29	32222016	1668762	1085536	9.8	30374
2019-11-22 06:33:40	32222332	1668781	1085542	9.8	30375
2019-11-22 07:33:49	32222641	1668798	1085545	9.8	30375
2019-11-22 08:34:01	32223093	1668819	1085553	9.8	30375
2019-11-22 09:34:20	32223705	1668847	1085573	9.8	30375
2019-11-22 10:34:28	32224519	1668892	1085586	9.8	30377
2019-11-22 11:34:41	32225452	1668923	1085597	9.8	30377
2019-11-22 12:34:53	32226476	1668969	1085609	9.8	30378
2019-11-22 13:35:08	32228356	1669044	1085636	9.8	30379
2019-11-22 14:35:16	32230452	1669131	1085702	9.8	30379
2019-11-22 15:35:28	32231833	1669196	1085717	9.8	30383
2019-11-22 16:35:38	32233023	1669246	1085739	9.8	30385
2019-11-22 17:35:46	32234310	1669314	1085755	9.8	30385
2019-11-22 18:35:59	32235882	1669399	1085796	9.8	30385
2019-11-22 19:36:12	32237915	1669491	1085860	9.8	30387
2019-11-22 20:36:35	32240139	1669618	1085907	9.8	30390
2019-11-22 21:36:45	32242186	1669711	1085949	9.8	30391
2019-11-22 22:37:01	32244422	1669813	1086011	9.8	30391
2019-11-22 23:37:30	32247198	1669943	1086099	9.8	30391
2019-11-23 00:37:39	32250318	1670098	1086165	9.8	30391
2019-11-23 01:37:48	32253412	1670227	1086232	9.8	30395
2019-11-23 02:39:06	32255498	1670309	1086276	9.8	30395
2019-11-23 03:39:22	32256784	1670362	1086304	9.8	30396
2019-11-23 04:39:31	32257584	1670391	1086313	9.8	30397
2019-11-23 05:39:39	32258054	1670419	1086318	9.8	30397
2019-11-23 06:39:53	32258369	1670427	1086324	9.8	30398
2019-11-23 07:40:09	32258683	1670444	1086332	9.8	30398
2019-11-23 08:40:22	32259174	1670464	1086335	9.8	30398
2019-11-23 09:40:29	32259959	1670503	1086344	9.8	30398
2019-11-23 10:40:36	32261103	1670550	1086367	9.8	30398
2019-11-23 11:40:50	32262625	1670624	1086396	9.8	30398
2019-11-23 12:42:12	32264441	1670707	1086435	9.8	30398
2019-11-23 13:42:25	32266796	1670802	1086496	9.8	30401
2019-11-23 14:42:32	32269268	1670907	1086550	9.8	30401
2019-11-23 15:42:40	32271336	1671000	1086593	9.8	30401
2019-11-23 16:42:53	32273443	1671102	1086654	9.8	30402
2019-11-23 17:43:09	32275470	1671198	1086714	9.8	30403
2019-11-23 18:43:21	32277688	1671297	1086776	9.8	30404
2019-11-23 19:43:36	32280077	1671418	1086832	9.8	30406
2019-11-23 20:43:49	32282563	1671532	1086876	9.8	30409
2019-11-23 21:43:59	32285185	1671664	1086913	9.8	30410
2019-11-23 22:44:06	32287673	1671765	1086991	9.8	30413
2019-11-23 23:44:17	32290719	1671894	1087120	9.8	30417
2019-11-24 00:44:33	32294406	1672075	1087207	9.8	30420
2019-11-24 01:44:48	32297601	1672218	1087317	9.8	30420
2019-11-24 02:44:56	32299918	1672310	1087375	9.8	30422
2019-11-24 03:45:10	32301436	1672379	1087401	9.8	30422
2019-11-24 04:45:21	32302363	1672420	1087417	9.8	30422
2019-11-24 05:45:36	32302998	1672444	1087421	9.8	30422
2019-11-24 06:45:51	32303356	1672459	1087425	9.8	30422
2019-11-24 07:46:00	32303697	1672474	1087433	9.8	30422
2019-11-24 08:46:14	32304274	1672503	1087444	9.8	30422
2019-11-24 09:46:21	32305108	1672535	1087453	9.8	30423
2019-11-24 10:46:28	32306447	1672595	1087472	9.8	30423
2019-11-24 11:49:31	32308188	1672668	1087509	9.8	30425
2019-11-24 12:49:42	32310356	1672760	1087539	9.8	30428
2019-11-24 13:50:38	32313011	1672878	1087622	9.8	30428
2019-11-24 14:50:46	32315716	1672998	1087725	9.8	30428
2019-11-24 15:51:01	32318081	1673103	1087772	9.8	30433
2019-11-24 16:51:12	32320491	1673209	1087829	9.8	30434
2019-11-24 17:51:23	32322816	1673303	1087910	9.8	30437
2019-11-24 18:51:35	32325151	1673376	1087957	9.8	30440
2019-11-24 19:51:45	32327682	1673460	1088024	9.8	30444
2019-11-24 20:52:00	32329922	1673570	1088076	9.8	30445
2019-11-24 21:52:14	32332382	1673686	1088167	9.8	30446
2019-11-24 22:52:32	32335169	1673778	1088256	9.8	30450
2019-11-24 23:52:41	32338392	1673898	1088335	9.8	30450
2019-11-25 00:52:53	32341699	1674022	1088440	9.8	30450
2019-11-25 01:53:05	32344251	1674107	1088470	9.8	30463
2019-11-25 02:53:16	32345778	1674164	1088494	9.8	30463
2019-11-25 03:53:23	32346689	1674195	1088506	9.8	30464
2019-11-25 04:53:35	32347266	1674219	1088509	9.8	30465
2019-11-25 05:53:48	32347671	1674226	1088514	9.8	30466
2019-11-25 06:54:00	32347993	1674234	1088524	9.8	30466
2019-11-25 07:54:12	32348327	1674243	1088529	9.8	30466
2019-11-25 08:54:27	32348759	1674259	1088529	9.8	30466
2019-11-25 09:54:39	32349317	1674283	1088533	9.8	30466
2019-11-25 10:55:02	32350038	1674317	1088544	9.8	30466
2019-11-25 11:55:11	32350955	1674354	1088560	9.8	30466
2019-11-25 12:55:22	32352086	1674388	1088587	9.8	30467
2019-11-25 13:55:33	32354180	1674457	1088648	9.8	30468
2019-11-25 14:55:40	32356060	1674528	1088680	9.8	30471
2019-11-25 15:55:56	32357279	1674563	1088699	9.8	30474
2019-11-25 16:56:08	32358411	1674615	1088716	9.8	30476
2019-11-25 17:56:20	32359741	1674667	1088741	9.8	30476
2019-11-25 18:56:30	32361383	1674724	1088765	9.8	30477
2019-11-25 19:56:43	32363376	1674840	1088807	9.8	30477
2019-11-25 20:56:54	32365359	1674940	1088848	9.8	30479
2019-11-25 21:57:15	32367541	1675053	1088915	9.8	30480
2019-11-25 22:57:28	32370084	1675179	1089000	9.8	30482
2019-11-25 23:58:29	32373225	1675301	1089069	9.8	30482
2019-11-26 00:58:42	32376404	1675444	1089125	9.8	30488
2019-11-26 01:58:51	32378933	1675548	1089168	9.8	30488
2019-11-26 02:59:19	32380434	1675597	1089192	9.8	30488
2019-11-26 03:59:30	32381266	1675638	1089207	9.8	30488
2019-11-26 04:59:43	32381817	1675665	1089265	9.8	30488
2019-11-26 05:59:58	32382122	1675670	1089273	9.8	30489
2019-11-26 07:00:12	32382421	1675679	1089282	9.8	30490
2019-11-26 08:00:32	32382740	1675688	1089288	9.8	30490
2019-11-26 09:00:39	32383173	1675701	1089308	9.8	30490
2019-11-26 10:00:47	32383745	1675718	1089330	9.8	30490
2019-11-26 11:00:55	32384467	1675742	1089339	9.8	30490
2019-11-26 12:01:17	32385328	1675771	1089354	9.8	30490
